,ISO3,Code,Region,Year,Area Lit,Electricity Consumption,CO2 Emissions,GDP,Population,N2O Emissions,CH4 Emissions,Fluoride Emissions,Poverty Headcount Ratio,CountryCode,LongName,Continent,IncomeGroup
1152,EST,EST,Estonia,2005,6.486068301780948,1.929833031,16.6357097,2.639278487,14.11914595,6.858249859,7.701787977,3.679334041,18.3,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1153,EST,EST,Estonia,2004,6.2213361891303505,1.914472554,16.66138256,2.489698463,14.1248685,,,3.608534534,18.3,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1154,EST,EST,Estonia,2003,6.264484603737924,1.875141212,16.65175167,2.284639345,14.13084671,,,3.402945187,20.2,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1155,EST,EST,Estonia,2001,6.751739334819264,1.76310276,16.56250906,1.829939,14.14345727,,,2.783775912,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1156,EST,EST,Estonia,2000,6.616424622065019,1.770287249,16.53558023,1.737929908,14.1498269,6.72982407,7.66683064,2.587764035,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1157,EST,EST,Estonia,1999,6.41513834327588,1.740290721,16.54256065,1.743143108,14.13804323,,,2.405141681,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1158,EST,EST,Estonia,1998,6.654005874655597,1.800884377,16.61940619,1.724195459,14.14204501,,,2.224623552,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1159,EST,EST,Estonia,1997,6.549647317357596,1.826482905,16.72532186,1.621197888,14.1516506,,,9.404972508,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1160,EST,EST,Estonia,1996,6.360897960574345,1.775630087,16.74999011,1.555864426,14.16305979,,,9.425068614,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1161,EST,EST,Estonia,1995,6.53248409744704,1.718650997,16.63854658,1.472974533,14.17781344,,,9.444968127,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1162,EST,EST,Estonia,1994,5.563950673575355,1.776645831,16.72392228,,14.19566743,,,9.464660445,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1163,EST,EST,Estonia,1993,6.1259531673667675,1.745017207,16.74842943,,14.21705332,,,9.484213235,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1164,EST,EST,Estonia,1992,6.107115198852415,1.916922612,16.95082028,,14.24279652,,,9.503559454,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1165,EST,EST,Estonia,2002,,,,,,,,,,EST,Republic of Estonia,Europe & Central Asia,High income: OECD
1166,ERI,ERI,Eritrea,2013,3.57544692816568,-1.236702628948855,13.411135855148121,1.23666191397367,,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1167,ERI,ERI,Eritrea,2012,3.6775627375089126,-1.258781041,13.400086018961536,1.128807613,15.4031594,,,2.890371758,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1168,ERI,ERI,Eritrea,2011,3.7810979369595623,-1.313043899,13.16295623,0.958483883,15.38195078,,,2.890371758,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1169,ERI,ERI,Eritrea,2010,4.031104795948308,-1.372549259,13.14877159,0.750018656,15.3608715,7.118016204,7.950502435,2.890371758,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1170,ERI,ERI,Eritrea,2009,3.65928220066831,-1.41708352,13.14877159,0.618798322,15.34016349,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1171,ERI,ERI,Eritrea,2008,3.7364480268341493,-1.49209942,12.93451699,0.322220301,15.31972972,7.100687015,7.928297912,5.545177444,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1172,ERI,ERI,Eritrea,2007,3.689652202732426,-1.479111651,13.2697242,0.276096083,15.29854567,,,5.583496309,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1173,ERI,ERI,Eritrea,2006,3.575601910061697,-1.532569468,13.23756709,0.19158013,15.27515761,,,3.784189634,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1174,ERI,ERI,Eritrea,2005,3.588934036768959,-1.492633133,13.54946342,0.093878155,15.24851506,7.083136138,7.86848386,3.295836866,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1175,ERI,ERI,Eritrea,2004,3.6592975948136086,-1.522893311,13.5542367,0.103507402,15.21791397,,,3.80666249,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1176,ERI,ERI,Eritrea,2003,3.407972368066385,-1.530441906,13.4953962,-0.138977393,15.18374481,,,4.290459441,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1177,ERI,ERI,Eritrea,2002,3.69565683452729,-1.606841287,13.31307464,-0.315640815,15.14748917,,,4.756370804,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1178,ERI,ERI,Eritrea,2001,3.7420826207408995,-1.714354082,13.35462364,-0.284529056,15.11160829,,,5.141733729,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1179,ERI,ERI,Eritrea,2000,3.671448179055433,-1.835962172,13.31911696,-0.34761495,15.07826799,7.215460543,7.894429914,5.574683151,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1180,ERI,ERI,Eritrea,1999,3.47692208496636,-1.814005078,13.33702788,-0.372628201,15.04797052,,,5.393627546,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1181,ERI,ERI,Eritrea,1998,3.5695368993774674,-1.87757883,13.28853353,-0.293665069,15.02065078,,,5.342334252,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1182,ERI,ERI,Eritrea,1997,3.6546570830663523,-1.901128006,13.17694247,-0.3761571,14.99742547,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1183,ERI,ERI,Eritrea,1996,3.7735736548055243,-1.851509474,12.73972866,-0.365952196,14.97947291,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1184,ERI,ERI,Eritrea,1995,3.7456361252652286,-1.980501594,12.5891558,-0.548154378,14.96737763,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1185,ERI,ERI,Eritrea,1994,3.6188059242887656,-2.032557956,12.31800303,-0.631697842,14.96223691,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1186,ERI,ERI,Eritrea,1993,3.019167557928656,,,-0.759551348,14.96317044,,,,69.0,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1187,ERI,ERI,Eritrea,1992,3.1613146049863197,,,-0.740025705,14.96627782,,,,,ERI,State of Eritrea,Sub-Saharan Africa,Low income
1188,SLV,SLV,El Salvador,2013,6.4955744924917855,1.7673199079508324,15.665315325411813,3.188791804723878,15.62210018149139,,,,29.6,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1189,SLV,SLV,El Salvador,2012,6.505001598348665,1.734306894,15.789358362347787,3.170256846,15.61923697,,,4.943494991,34.5,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1190,SLV,SLV,El Salvador,2011,6.4416708046809354,1.687509448,15.71536794,3.141519506,15.61642929,,,4.943494991,40.6,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1191,SLV,SLV,El Salvador,2010,6.696082053945365,1.68713942,15.65720874,3.064245697,15.61363407,7.234970516,8.003764182,4.943494991,36.5,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1192,SLV,SLV,El Salvador,2009,6.2983648452557155,1.661271061,15.67849226,3.028247865,15.61082503,,,6.105505033,37.8,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1193,SLV,SLV,El Salvador,2008,6.2840643077390865,1.661460941,15.69430286,3.064838472,15.60796962,7.316282361,8.048053189,5.708113084,40.0,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1194,SLV,SLV,El Salvador,2007,6.364052030925869,1.667518124,15.75831604,3.000963566,15.60500313,,,5.884391455,34.6,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1195,SLV,SLV,El Salvador,2006,6.117315562626061,1.591273942,15.73921731,2.920507524,15.60184802,,,6.21653025,30.7,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1196,SLV,SLV,El Salvador,2005,6.017754951946067,1.495686738,15.68019826,2.838715825,15.59843209,7.243441492,8.056046226,6.110144958,35.2,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1197,SLV,SLV,El Salvador,2004,6.329394127036149,1.3874437,15.66646806,2.759902339,15.59470627,,,6.457205981,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1198,SLV,SLV,El Salvador,2003,5.88933236295288,1.388791241,15.69542268,2.711158698,15.59062035,,,5.928593968,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1199,SLV,SLV,El Salvador,2002,6.233227338874384,1.335790229,15.6138399,2.660727959,15.58609763,,,6.309483638,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1200,SLV,SLV,El Salvador,2001,6.322079165769963,1.367875776,15.5985444,2.625588459,15.58105233,,,6.827580479,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1201,SLV,SLV,El Salvador,2000,6.312903150196963,1.401675463,15.56340904,2.575211902,15.57540709,7.214577995,7.936695894,5.959457751,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1202,SLV,SLV,El Salvador,1999,6.142515230355805,1.235762127,15.5557167,2.522900649,15.56916309,,,5.560981586,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1203,SLV,SLV,El Salvador,1998,6.129992651954172,1.176807136,15.57546885,2.485606405,15.56228574,,,5.117844101,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1204,SLV,SLV,El Salvador,1997,6.006552572022245,1.142310144,15.56659681,2.410066358,15.55462494,,,4.459334838,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1205,SLV,SLV,El Salvador,1996,6.088125238460062,1.062639628,15.40381574,2.333647618,15.54599072,,,4.413525302,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1206,SLV,SLV,El Salvador,1995,6.144043508079325,1.029976496,15.47952756,2.251344429,15.53626495,,,4.382866282,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1207,SLV,SLV,El Salvador,1994,6.020114291750589,0.884593645,15.30385055,2.090084702,15.52533882,,,4.382392818,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1208,SLV,SLV,El Salvador,1993,5.853296620029194,0.707050086,15.17409631,1.937013549,15.51329519,,,4.382167875,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1209,SLV,SLV,El Salvador,1992,5.8237087897640505,0.547543207,15.0476757,1.784180824,15.50045327,,,4.382057634,,SLV,Republic of El Salvador,Latin America & Caribbean,Lower middle income
1210,ETH,ETH,Ethiopia,2013,6.20293907321028,1.7961697297166026,16.17959518404589,3.86125981240786,18.364727916042746,,,,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1211,ETH,ETH,Ethiopia,2012,6.202248779631474,1.653894892,15.962896338174323,3.768400212,18.33937536,,,11.20554396,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1212,ETH,ETH,Ethiopia,2011,6.021275447765739,1.604284657,15.83613306,3.464258659,18.31374895,,,11.20554396,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1213,ETH,ETH,Ethiopia,2010,6.071197233232205,1.488724588,15.70544504,3.398987954,18.28785555,10.57316394,11.0545642,11.20554396,29.6,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1214,ETH,ETH,Ethiopia,2009,5.583234839274925,1.261768015,15.69654125,3.479311743,18.26170962,,,11.21433747,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1215,ETH,ETH,Ethiopia,2008,5.7134610432862685,1.205395791,15.66704393,3.298312046,18.23530984,10.5144562,11.00645866,11.17909055,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1216,ETH,ETH,Ethiopia,2007,5.816178231803467,1.146856272,15.59298025,2.981005199,18.20862509,,,11.384983,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1217,ETH,ETH,Ethiopia,2006,5.627331586563624,1.067603102,15.50557427,2.726590721,18.18160691,,,11.19757616,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1218,ETH,ETH,Ethiopia,2005,5.42027248957073,0.928725104,15.43551762,2.517779656,18.15421769,10.3178199,10.87728464,11.61842267,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1219,ETH,ETH,Ethiopia,2004,5.531381391277107,0.814886823,15.47255889,2.315609767,18.12640329,,,11.41499803,38.9,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1220,ETH,ETH,Ethiopia,2003,5.2115691660323895,0.713949308,15.41424802,2.154510747,18.09816275,,,11.38542829,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1221,ETH,ETH,Ethiopia,2002,5.43226805290704,0.597593971,15.31537331,2.060614112,18.06957839,,,11.51107756,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1222,ETH,ETH,Ethiopia,2001,5.2217142102478595,0.581634445,15.27615259,2.107938116,18.04078291,,,11.11648333,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1223,ETH,ETH,Ethiopia,2000,5.153446395467074,0.398521054,15.57672989,2.109285492,18.01186407,10.19093835,10.74055757,11.58121588,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1224,ETH,ETH,Ethiopia,1999,4.907933261100017,0.380489122,15.43769232,2.041334115,17.98295317,,,11.83249065,44.2,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1225,ETH,ETH,Ethiopia,1998,4.863651334974336,0.384581897,15.42969519,2.056455113,17.95399237,,,11.64042294,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1226,ETH,ETH,Ethiopia,1997,4.86014391360214,0.360467742,15.26760553,2.150509491,17.92463312,,,6.037703842,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1227,ETH,ETH,Ethiopia,1996,5.113718420501916,0.31918074,15.13566699,2.145692925,17.89434232,,,6.01329453,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1228,ETH,ETH,Ethiopia,1995,5.111009152457333,0.262364264,14.57874102,2.03653336,17.86271505,,,5.988354717,45.5,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1229,ETH,ETH,Ethiopia,1994,5.164158662830041,0.253090628,14.89672844,1.935558272,17.82948558,,,5.963467769,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1230,ETH,ETH,Ethiopia,1993,4.7852147542329835,0.260053905,14.92372394,2.17824353,17.79477987,,,5.938051903,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1231,ETH,ETH,Ethiopia,1992,4.745340483697678,0.092579181,14.90292809,2.350707708,17.75908603,,,5.912020962,,ETH,Federal Democratic Republic of Ethiopia,Sub-Saharan Africa,Low income
1232,AUT,AUT,Austria,2013,8.381342880993193,4.182718011170415,17.949214814066003,6.059875010207258,15.95314730222171,,,,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1233,AUT,AUT,Austria,2012,8.64541021686528,4.158945581,17.946626120498223,6.01022536,15.94730626,,,8.086102536,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1234,AUT,AUT,Austria,2011,8.305649790959787,4.175601917,17.99301492,6.06168886,15.94274689,,,8.086102536,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1235,AUT,AUT,Austria,2010,8.867217738295102,4.150488573,18.03465318,5.965264483,15.93937608,8.231828432,9.034962651,8.086102536,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1236,AUT,AUT,Austria,2009,7.998414689474148,4.111283616,17.96628435,5.985371842,15.93697214,,,8.418316994,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1237,AUT,AUT,Austria,2008,8.058259802319796,4.149293815,18.04602486,6.058252181,15.9343526,8.341910801,9.023311754,7.963902846,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1238,AUT,AUT,Austria,2007,7.915151520131296,4.148187653,18.06006,5.95697433,15.93122219,,,7.895063498,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1239,AUT,AUT,Austria,2006,7.837119215564242,4.142411926,18.09514769,5.8120156,15.92798072,,,7.826443135,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1240,AUT,AUT,Austria,2005,7.785708867407299,4.103235256,18.12333549,5.751432817,15.92303275,8.348703531,9.041602143,7.710430938,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1241,AUT,AUT,Austria,2004,7.511849456616023,4.076877565,18.09595983,5.703349948,15.91622007,,,7.670449058,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1242,AUT,AUT,Austria,2003,7.4924243212545845,4.057176301,18.09321621,5.563452706,15.91001594,,,7.569834871,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1243,AUT,AUT,Austria,2002,7.955679030009579,4.023900638,18.01987111,5.361154528,15.9051446,,,7.473050434,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1244,AUT,AUT,Austria,2001,7.927665794078135,4.015430856,18.0019173,5.282968313,15.9002248,,,7.36772734,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1245,AUT,AUT,Austria,2000,7.854114124559978,3.9766194,17.94568311,5.280263911,15.89639681,8.47470314,9.101908478,7.259116128,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1246,AUT,AUT,Austria,1999,7.618337616538634,3.957684471,17.9413101,5.378630473,15.89399214,,,7.167192186,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1247,AUT,AUT,Austria,1998,7.717507873157065,3.934136686,17.96997439,5.383042752,15.89204651,,,7.068172,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1248,AUT,AUT,Austria,1997,7.152268600917973,3.918442357,17.95396291,5.358110884,15.89094922,,,7.418780883,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1249,AUT,AUT,Austria,1996,7.782659451100625,3.906507825,17.96223271,5.466880105,15.88981606,,,7.442492723,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1250,AUT,AUT,Austria,1995,7.77902862086916,3.870054521,17.90696938,5.482543868,15.88846586,,,7.276002999,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1251,AUT,AUT,Austria,1994,7.801963523196246,3.847399147,17.86023043,5.313427269,15.8869348,,,7.107179744,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1252,AUT,AUT,Austria,1993,7.292057139551939,3.832611765,17.86093667,5.246608705,15.8830861,,,6.919189657,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1253,AUT,AUT,Austria,1992,7.31601222529114,3.85242161,17.85307581,5.270988223,15.87483982,,,7.016609684,,AUT,Republic of Austria,Europe & Central Asia,High income: OECD
1254,CZE,CZE,Czech Republic,2013,8.424468179264359,4.0998918143959155,18.407196589994847,5.3413578167747175,16.168244130295115,,,,9.7,CZE,Czech Republic,Europe & Central Asia,High income: OECD
1255,CZE,CZE,Czech Republic,2012,8.953984240219187,4.103436439,18.430995869645944,5.331516974,16.16791243,,,8.20385958,8.6,CZE,Czech Republic,Europe & Central Asia,High income: OECD
1256,CZE,CZE,Czech Republic,2011,8.542877029223828,4.101154654,18.51130377,5.426302588,16.16651317,,,8.20385958,9.6,CZE,Czech Republic,Europe & Central Asia,High income: OECD
1257,CZE,CZE,Czech Republic,2010,9.535976462361068,4.111414702,18.52656007,5.332798027,16.1644457,8.89432741,9.395441396,8.20385958,9.8,CZE,Czech Republic,Europe & Central Asia,High income: OECD
1258,CZE,CZE,Czech Republic,2009,8.36777337453797,4.074404405,18.49417699,5.326563612,16.16153208,,,7.837217137,9.0,CZE,Czech Republic,Europe & Central Asia,High income: OECD
1259,CZE,CZE,Czech Republic,2008,8.276908722105626,4.130091621,18.5753251,5.46045863,16.15583479,8.81130952,9.380116901,7.318513023,8.6,CZE,Czech Republic,Europe & Central Asia,High income: OECD
